Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Hoai Duc,2025-10-11 15:00:00+07:00,30.171501,75,6.130579,100,0
Hoan Kiem,2025-10-11 15:00:00+07:00,30.1325,75,6.130579,100,0
Ba Vi,2025-10-11 15:00:00+07:00,28.857,81,6.489992,100,0
Thuong Tin,2025-10-11 15:00:00+07:00,30.215,74,6.130579,100,0
Ba Dinh,2025-10-11 15:00:00+07:00,30.113,75,6.130579,100,0
Ha Dong,2025-10-11 15:00:00+07:00,30.171501,75,6.130579,100,0
Tu Liem,2025-10-11 15:00:00+07:00,30.1585,75,6.130579,100,0
Ba Dinh,2025-10-11 16:00:00+07:00,29.263,77,5.7599998,100,0
Hoan Kiem,2025-10-11 16:00:00+07:00,29.2825,77,5.7599998,100,0
Long Bien,2025-10-11 16:00:00+07:00,29.3085,77,5.7599998,100,0
Dong Anh,2025-10-11 16:00:00+07:00,30.026,74,5.4477882,100,0
Cau Giay,2025-10-11 16:00:00+07:00,29.3215,77,5.7599998,100,0
Ung Hoa,2025-10-11 16:00:00+07:00,28.854,77,5.04,100,0
Me Linh,2025-10-11 16:00:00+07:00,29.575998,76,5.937272,100,0
Thuong Tin,2025-10-11 16:00:00+07:00,29.515001,77,6.162207,100,0
Thanh Tri,2025-10-11 16:00:00+07:00,29.528,77,6.162207,100,0
Hoai Duc,2025-10-11 16:00:00+07:00,29.3215,77,5.7599998,100,0
Phuc Tho,2025-10-11 16:00:00+07:00,29.602,76,5.937272,100,0
Thanh Oai,2025-10-11 16:00:00+07:00,28.854,78,4.802999,100,0
Hoang Mai,2025-10-11 16:00:00+07:00,29.315,77,5.7599998,100,0
Soc Son,2025-10-11 16:00:00+07:00,30.2155,71,4.68,100,0
Phu Xuyen,2025-10-11 16:00:00+07:00,29.439,76,5.771239,100,0
Tu Liem,2025-10-11 16:00:00+07:00,29.3085,77,5.7599998,100,0
Son Tay,2025-10-11 16:00:00+07:00,28.702,78,5.991594,100,0
Dan Phuong,2025-10-11 16:00:00+07:00,29.582499,76,5.937272,100,0
Dong Da,2025-10-11 16:00:00+07:00,29.3085,77,5.7599998,100,0
Gia Lam,2025-10-11 16:00:00+07:00,30.2565,73,6.162207,100,0
Ha Dong,2025-10-11 16:00:00+07:00,29.3215,77,5.7599998,100,0
Quoc Oai,2025-10-11 16:00:00+07:00,28.127998,79,5.315336,100,0
Thanh Xuan,2025-10-11 16:00:00+07:00,29.2565,77,5.7599998,100,0
Tay Ho,2025-10-11 16:00:00+07:00,30.039,74,5.4477882,100,0
Hai Ba Trung,2025-10-11 16:00:00+07:00,29.276,77,5.7599998,100,0
My Duc,2025-10-11 16:00:00+07:00,28.8475,77,5.04,100,0
Thach That,2025-10-11 16:00:00+07:00,28.675999,78,5.991594,100,0
Ba Vi,2025-10-11 16:00:00+07:00,28.907,79,5.6002855,100,0
Chuong My,2025-10-11 16:00:00+07:00,28.3575,79,4.1046314,100,0
Ba Vi,2025-10-11 17:00:00+07:00,28.557,80,5.1919937,100,0
Me Linh,2025-10-11 17:00:00+07:00,28.776,79,5.0142193,100,0
Dong Anh,2025-10-11 17:00:00+07:00,29.026,77,6.2145634,100,0
Gia Lam,2025-10-11 17:00:00+07:00,29.1065,75,6.151683,100,0
Ha Dong,2025-10-11 17:00:00+07:00,28.671501,80,4.896529,100,0
Tu Liem,2025-10-11 17:00:00+07:00,28.6585,80,4.896529,100,0
Quoc Oai,2025-10-11 17:00:00+07:00,27.778,79,4.198285,100,0
Soc Son,2025-10-11 17:00:00+07:00,29.2155,76,5.771239,100,0
Thanh Xuan,2025-10-11 17:00:00+07:00,28.6065,80,4.896529,100,0
Chuong My,2025-10-11 17:00:00+07:00,27.9075,80,4.198285,100,0
Ung Hoa,2025-10-11 17:00:00+07:00,28.004,81,5.506941,100,0
Tay Ho,2025-10-11 17:00:00+07:00,29.039,77,6.2145634,100,0
Phuc Tho,2025-10-11 17:00:00+07:00,28.802,79,5.0142193,100,0
Ba Dinh,2025-10-11 17:00:00+07:00,28.613,80,4.896529,100,0
Thanh Tri,2025-10-11 17:00:00+07:00,28.578,80,5.6920996,100,0
Hoai Duc,2025-10-11 17:00:00+07:00,28.671501,80,4.896529,100,0
My Duc,2025-10-11 17:00:00+07:00,27.9975,81,5.506941,100,0
Long Bien,2025-10-11 17:00:00+07:00,28.6585,80,4.896529,100,0
Hai Ba Trung,2025-10-11 17:00:00+07:00,28.626,80,4.896529,100,0
Dong Da,2025-10-11 17:00:00+07:00,28.6585,80,4.896529,100,0
Hoang Mai,2025-10-11 17:00:00+07:00,28.665,80,4.896529,100,0
Thanh Oai,2025-10-11 17:00:00+07:00,28.354,80,4.0249224,100,0
Son Tay,2025-10-11 17:00:00+07:00,28.202,80,5.1919937,100,0
Hoan Kiem,2025-10-11 17:00:00+07:00,28.6325,80,4.896529,100,0
Thach That,2025-10-11 17:00:00+07:00,28.175999,80,5.1919937,100,0
Thuong Tin,2025-10-11 17:00:00+07:00,28.565,80,5.6920996,100,0
Cau Giay,2025-10-11 17:00:00+07:00,28.671501,80,4.896529,100,0
Phu Xuyen,2025-10-11 17:00:00+07:00,28.539,80,5.937272,100,0
Dan Phuong,2025-10-11 17:00:00+07:00,28.7825,79,5.0142193,100,0
Long Bien,2025-10-11 18:00:00+07:00,27.7085,84,4.829907,100,0
Ba Dinh,2025-10-11 18:00:00+07:00,27.663,84,4.829907,100,0
Chuong My,2025-10-11 18:00:00+07:00,26.8575,84,5.00128,100,0
Tu Liem,2025-10-11 18:00:00+07:00,27.7085,84,4.829907,100,0
Thach That,2025-10-11 18:00:00+07:00,27.376,84,3.7064266,100,0
Soc Son,2025-10-11 18:00:00+07:00,27.865501,82,4.3498964,100,0
Tay Ho,2025-10-11 18:00:00+07:00,28.189,80,4.510787,100,0
Phuc Tho,2025-10-11 18:00:00+07:00,27.902,85,4.6102495,100,0
Thanh Tri,2025-10-11 18:00:00+07:00,27.678,85,5.8048253,100,0
Ung Hoa,2025-10-11 18:00:00+07:00,26.954,86,5.0911684,100,0
Dong Da,2025-10-11 18:00:00+07:00,27.7085,84,4.829907,100,0
Son Tay,2025-10-11 18:00:00+07:00,27.402,84,3.7064266,100,0
Thanh Xuan,2025-10-11 18:00:00+07:00,27.6565,84,4.829907,100,0
Hoan Kiem,2025-10-11 18:00:00+07:00,27.682499,84,4.829907,100,0
Thanh Oai,2025-10-11 18:00:00+07:00,27.304,85,4.510787,100,0
Cau Giay,2025-10-11 18:00:00+07:00,27.7215,84,4.829907,100,0
Hoai Duc,2025-10-11 18:00:00+07:00,27.7215,84,4.829907,100,0
Phu Xuyen,2025-10-11 18:00:00+07:00,27.439,86,6.12,100,0
Hai Ba Trung,2025-10-11 18:00:00+07:00,27.675999,84,4.829907,100,0
Dong Anh,2025-10-11 18:00:00+07:00,28.175999,80,4.510787,100,0
Thuong Tin,2025-10-11 18:00:00+07:00,27.665,85,5.8048253,100,0
Ba Vi,2025-10-11 18:00:00+07:00,27.707,85,4.0249224,100,0
Gia Lam,2025-10-11 18:00:00+07:00,28.456501,79,4.2136917,100,0
My Duc,2025-10-11 18:00:00+07:00,26.9475,86,5.0911684,100,0
Ha Dong,2025-10-11 18:00:00+07:00,27.7215,84,4.829907,100,0
Quoc Oai,2025-10-11 18:00:00+07:00,26.828,84,3.7064266,100,0
Me Linh,2025-10-11 18:00:00+07:00,27.876,85,4.6102495,100,0
Hoang Mai,2025-10-11 18:00:00+07:00,27.715,84,4.829907,100,0
Dan Phuong,2025-10-11 18:00:00+07:00,27.8825,85,4.6102495,100,0
Hoang Mai,2025-10-11 19:00:00+07:00,27.415,88,4.6938252,100,0
Thach That,2025-10-11 19:00:00+07:00,27.175999,85,4.1046314,100,0
Dan Phuong,2025-10-11 19:00:00+07:00,27.682499,86,4.510787,100,0
Cau Giay,2025-10-11 19:00:00+07:00,27.421501,88,4.6938252,100,0
Ba Vi,2025-10-11 19:00:00+07:00,27.457,88,4.198285,100,0
Soc Son,2025-10-11 19:00:00+07:00,27.9655,84,3.219938,100,0
Hoan Kiem,2025-10-11 19:00:00+07:00,27.3825,88,4.6938252,100,0
Dong Anh,2025-10-11 19:00:00+07:00,28.026,84,4.452954,100,0
Phuc Tho,2025-10-11 19:00:00+07:00,27.702,86,4.510787,100,0
Thanh Oai,2025-10-11 19:00:00+07:00,26.954,87,4.0249224,100,0
Hai Ba Trung,2025-10-11 19:00:00+07:00,27.376,88,4.6938252,100,0
Gia Lam,2025-10-11 19:00:00+07:00,28.1565,84,4.3349743,100,0
Long Bien,2025-10-11 19:00:00+07:00,27.4085,88,4.6938252,100,0
Tay Ho,2025-10-11 19:00:00+07:00,28.039,84,4.452954,100,0
Phu Xuyen,2025-10-11 19:00:00+07:00,27.088999,90,5.0142193,100,0
Chuong My,2025-10-11 19:00:00+07:00,26.5575,87,3.7585104,100,0
Hoai Duc,2025-10-11 19:00:00+07:00,27.421501,88,4.6938252,100,0
Son Tay,2025-10-11 19:00:00+07:00,27.202,85,4.1046314,100,0
Ha Dong,2025-10-11 19:00:00+07:00,27.421501,88,4.6938252,100,0
Thanh Tri,2025-10-11 19:00:00+07:00,27.227999,90,5.0911684,100,0
Ung Hoa,2025-10-11 19:00:00+07:00,26.754,88,3.8773184,100,0
Me Linh,2025-10-11 19:00:00+07:00,27.675999,86,4.510787,100,0
My Duc,2025-10-11 19:00:00+07:00,26.7475,88,3.8773184,100,0
Tu Liem,2025-10-11 19:00:00+07:00,27.4085,88,4.6938252,100,0
Ba Dinh,2025-10-11 19:00:00+07:00,27.363,88,4.6938252,100,0
Dong Da,2025-10-11 19:00:00+07:00,27.4085,88,4.6938252,100,0
Quoc Oai,2025-10-11 19:00:00+07:00,26.377998,88,3.8939953,100,0
Thuong Tin,2025-10-11 19:00:00+07:00,27.215,90,5.0911684,100,0
Thanh Xuan,2025-10-11 19:00:00+07:00,27.3565,88,4.6938252,100,0
Dong Anh,2025-10-11 20:00:00+07:00,27.425999,88,4.1046314,100,0
Me Linh,2025-10-11 20:00:00+07:00,27.075998,89,4.510787,100,0
Hoang Mai,2025-10-11 20:00:00+07:00,26.915,89,3.96,100,0
Dong Da,2025-10-11 20:00:00+07:00,26.9085,89,3.96,100,0
Ung Hoa,2025-10-11 20:00:00+07:00,26.204,90,3.7064266,100,0
Phu Xuyen,2025-10-11 20:00:00+07:00,26.539,91,4.3498964,100,0
Cau Giay,2025-10-11 20:00:00+07:00,26.921501,89,3.96,100,0
Hoan Kiem,2025-10-11 20:00:00+07:00,26.8825,89,3.96,100,0
Thanh Xuan,2025-10-11 20:00:00+07:00,26.8565,89,3.96,100,0
Son Tay,2025-10-11 20:00:00+07:00,26.852,86,3.8939953,100,0
My Duc,2025-10-11 20:00:00+07:00,26.1975,90,3.7064266,100,0
Hai Ba Trung,2025-10-11 20:00:00+07:00,26.876,89,3.96,100,0
Tu Liem,2025-10-11 20:00:00+07:00,26.9085,89,3.96,100,0
Hoai Duc,2025-10-11 20:00:00+07:00,26.921501,89,3.96,100,0
Thanh Oai,2025-10-11 20:00:00+07:00,26.454,88,3.6,100,0
Thanh Tri,2025-10-11 20:00:00+07:00,26.678,91,4.452954,100,0
Ba Dinh,2025-10-11 20:00:00+07:00,26.863,89,3.96,100,0
Quoc Oai,2025-10-11 20:00:00+07:00,25.877998,89,3.7064266,100,0
Gia Lam,2025-10-11 20:00:00+07:00,27.5565,88,3.96,77,0
Thuong Tin,2025-10-11 20:00:00+07:00,26.665,91,4.452954,100,0
Ha Dong,2025-10-11 20:00:00+07:00,26.921501,89,3.96,100,0
Thach That,2025-10-11 20:00:00+07:00,26.825998,86,3.8939953,100,0
Chuong My,2025-10-11 20:00:00+07:00,26.0575,89,3.2399998,100,0
Dan Phuong,2025-10-11 20:00:00+07:00,27.082499,89,4.510787,100,0
Tay Ho,2025-10-11 20:00:00+07:00,27.439,88,4.1046314,100,0
Ba Vi,2025-10-11 20:00:00+07:00,27.057,89,4.0249224,100,0
Phuc Tho,2025-10-11 20:00:00+07:00,27.102,89,4.510787,100,0
Long Bien,2025-10-11 20:00:00+07:00,26.9085,89,3.96,100,0
Soc Son,2025-10-11 20:00:00+07:00,27.4155,87,3.096837,93,0
Hoan Kiem,2025-10-11 21:00:00+07:00,26.6325,89,2.8799999,100,0
Thuong Tin,2025-10-11 21:00:00+07:00,26.415,92,3.319036,75,0
My Duc,2025-10-11 21:00:00+07:00,25.9475,91,3.396233,100,0
Tu Liem,2025-10-11 21:00:00+07:00,26.6585,89,2.8799999,100,0
Son Tay,2025-10-11 21:00:00+07:00,26.552,88,3.396233,100,0
Ha Dong,2025-10-11 21:00:00+07:00,26.671501,89,2.8799999,100,0
Hoang Mai,2025-10-11 21:00:00+07:00,26.665,89,2.8799999,100,0
Dan Phuong,2025-10-11 21:00:00+07:00,26.682499,91,3.319036,100,0
Thach That,2025-10-11 21:00:00+07:00,26.526,88,3.396233,100,0
Hai Ba Trung,2025-10-11 21:00:00+07:00,26.626,89,2.8799999,100,0
Ba Vi,2025-10-11 21:00:00+07:00,26.757,90,3.7585104,100,0
Thanh Tri,2025-10-11 21:00:00+07:00,26.428,92,3.319036,75,0
Ba Dinh,2025-10-11 21:00:00+07:00,26.613,89,2.8799999,100,0
Dong Da,2025-10-11 21:00:00+07:00,26.6585,89,2.8799999,100,0
Long Bien,2025-10-11 21:00:00+07:00,26.6585,89,2.8799999,100,0
Phuc Tho,2025-10-11 21:00:00+07:00,26.702,91,3.319036,100,0
Dong Anh,2025-10-11 21:00:00+07:00,27.075998,91,2.7416782,78,0
Cau Giay,2025-10-11 21:00:00+07:00,26.671501,89,2.8799999,100,0
Thanh Oai,2025-10-11 21:00:00+07:00,26.154,89,2.8799999,100,0
Me Linh,2025-10-11 21:00:00+07:00,26.675999,91,3.319036,100,0
Tay Ho,2025-10-11 21:00:00+07:00,27.088999,91,2.7416782,78,0
Ung Hoa,2025-10-11 21:00:00+07:00,25.954,91,3.396233,100,0
Quoc Oai,2025-10-11 21:00:00+07:00,25.578,90,3.0758414,100,0
Chuong My,2025-10-11 21:00:00+07:00,25.5575,91,2.9024127,100,0
Thanh Xuan,2025-10-11 21:00:00+07:00,26.6065,89,2.8799999,100,0
Soc Son,2025-10-11 21:00:00+07:00,26.9655,89,2.3051248,55,0
Hoai Duc,2025-10-11 21:00:00+07:00,26.671501,89,2.8799999,100,0
Gia Lam,2025-10-11 21:00:00+07:00,27.1565,91,2.9024127,49,0
Phu Xuyen,2025-10-11 21:00:00+07:00,26.289,92,3.5455887,69,0
Phu Xuyen,2025-10-11 22:00:00+07:00,26.039,92,3.319036,51,0
Chuong My,2025-10-11 22:00:00+07:00,25.1075,92,3.219938,91,0
Soc Son,2025-10-11 22:00:00+07:00,26.615501,91,2.6208394,66,0
Hai Ba Trung,2025-10-11 22:00:00+07:00,26.325998,90,2.16,72,0
Phuc Tho,2025-10-11 22:00:00+07:00,26.352,92,2.4149535,100,0
Thach That,2025-10-11 22:00:00+07:00,26.175999,89,2.3051248,100,0
Cau Giay,2025-10-11 22:00:00+07:00,26.3715,90,2.16,72,0
Gia Lam,2025-10-11 22:00:00+07:00,26.8565,92,2.5959969,56,0
Hoang Mai,2025-10-11 22:00:00+07:00,26.365,90,2.16,72,0
Ba Vi,2025-10-11 22:00:00+07:00,26.407,92,2.9024127,100,0
Dan Phuong,2025-10-11 22:00:00+07:00,26.332499,92,2.4149535,100,0
Long Bien,2025-10-11 22:00:00+07:00,26.3585,90,2.16,72,0
Hoai Duc,2025-10-11 22:00:00+07:00,26.3715,90,2.16,72,0
Hoan Kiem,2025-10-11 22:00:00+07:00,26.332499,90,2.16,72,0
Thanh Oai,2025-10-11 22:00:00+07:00,25.754,90,2.6208394,100,0
Thanh Tri,2025-10-11 22:00:00+07:00,26.178,92,2.8799999,52,0
Tu Liem,2025-10-11 22:00:00+07:00,26.3585,90,2.16,72,0
My Duc,2025-10-11 22:00:00+07:00,25.5475,92,3.319036,48,0
Dong Da,2025-10-11 22:00:00+07:00,26.3585,90,2.16,72,0
Thuong Tin,2025-10-11 22:00:00+07:00,26.165,92,2.8799999,52,0
Son Tay,2025-10-11 22:00:00+07:00,26.202,89,2.3051248,100,0
Tay Ho,2025-10-11 22:00:00+07:00,26.838999,92,2.4149535,58,0
Ung Hoa,2025-10-11 22:00:00+07:00,25.554,92,3.319036,48,0
Ba Dinh,2025-10-11 22:00:00+07:00,26.313,90,2.16,72,0
Me Linh,2025-10-11 22:00:00+07:00,26.325998,92,2.4149535,100,0
Ha Dong,2025-10-11 22:00:00+07:00,26.3715,90,2.16,72,0
Quoc Oai,2025-10-11 22:00:00+07:00,25.178,92,2.52,100,0
Thanh Xuan,2025-10-11 22:00:00+07:00,26.3065,90,2.16,72,0
Dong Anh,2025-10-11 22:00:00+07:00,26.825998,92,2.4149535,58,0
Hai Ba Trung,2025-10-11 23:00:00+07:00,26.126,90,1.484318,49,0
Tu Liem,2025-10-11 23:00:00+07:00,26.1585,90,1.484318,49,0
Quoc Oai,2025-10-11 23:00:00+07:00,24.727999,94,2.1897945,100,0
Hoan Kiem,2025-10-11 23:00:00+07:00,26.1325,90,1.484318,49,0
Hoang Mai,2025-10-11 23:00:00+07:00,26.165,90,1.484318,49,0
Chuong My,2025-10-11 23:00:00+07:00,24.6575,93,2.8116899,80,0
Cau Giay,2025-10-11 23:00:00+07:00,26.171501,90,1.484318,49,0
Dong Anh,2025-10-11 23:00:00+07:00,26.526,94,2.1897945,65,0
Thanh Xuan,2025-10-11 23:00:00+07:00,26.1065,90,1.484318,49,0
Me Linh,2025-10-11 23:00:00+07:00,26.075998,93,2.52,77,0
My Duc,2025-10-11 23:00:00+07:00,25.1475,93,2.8116899,42,0
Thuong Tin,2025-10-11 23:00:00+07:00,25.965,93,2.1897945,57,0
Thanh Tri,2025-10-11 23:00:00+07:00,25.977999,93,2.1897945,57,0
Tay Ho,2025-10-11 23:00:00+07:00,26.539,94,2.1897945,65,0
Ung Hoa,2025-10-11 23:00:00+07:00,25.154,93,2.8116899,42,0
Dong Da,2025-10-11 23:00:00+07:00,26.1585,90,1.484318,49,0
Hoai Duc,2025-10-11 23:00:00+07:00,26.171501,90,1.484318,49,0
Thanh Oai,2025-10-11 23:00:00+07:00,25.354,92,2.0991426,84,0
Ba Vi,2025-10-11 23:00:00+07:00,26.007,93,2.16,100,0
Phu Xuyen,2025-10-11 23:00:00+07:00,25.789,93,2.5455842,48,0
Phuc Tho,2025-10-11 23:00:00+07:00,26.102,93,2.52,77,0
Dan Phuong,2025-10-11 23:00:00+07:00,26.082499,93,2.52,77,0
Thach That,2025-10-11 23:00:00+07:00,25.876,91,1.8,100,0
Soc Son,2025-10-11 23:00:00+07:00,26.2155,93,2.8116899,64,0
Gia Lam,2025-10-11 23:00:00+07:00,26.6565,93,2.0364676,62,0
Son Tay,2025-10-11 23:00:00+07:00,25.902,91,1.8,100,0
Long Bien,2025-10-11 23:00:00+07:00,26.1585,90,1.484318,49,0
Ha Dong,2025-10-11 23:00:00+07:00,26.171501,90,1.484318,49,0
Ba Dinh,2025-10-11 23:00:00+07:00,26.113,90,1.484318,49,0
Son Tay,2025-10-12 00:00:00+07:00,25.552,92,1.5273507,100,0
Dong Da,2025-10-12 00:00:00+07:00,25.8585,91,1.1384199,45,0
Phuc Tho,2025-10-12 00:00:00+07:00,25.852,95,2.1897945,48,0
Tu Liem,2025-10-12 00:00:00+07:00,25.8585,91,1.1384199,45,0
Hoan Kiem,2025-10-12 00:00:00+07:00,25.832499,91,1.1384199,45,0
Ha Dong,2025-10-12 00:00:00+07:00,25.8715,91,1.1384199,45,0
Hoai Duc,2025-10-12 00:00:00+07:00,25.8715,91,1.1384199,45,0
Me Linh,2025-10-12 00:00:00+07:00,25.825998,95,2.1897945,48,0
Thanh Oai,2025-10-12 00:00:00+07:00,24.754,94,2.3051248,68,0
Soc Son,2025-10-12 00:00:00+07:00,25.865501,94,2.5455842,71,0
Cau Giay,2025-10-12 00:00:00+07:00,25.8715,91,1.1384199,45,0
Thanh Tri,2025-10-12 00:00:00+07:00,25.678,94,1.9386592,49,0
Dong Anh,2025-10-12 00:00:00+07:00,26.276,95,2.6208394,68,0
Ung Hoa,2025-10-12 00:00:00+07:00,24.704,94,2.5959969,37,0
Gia Lam,2025-10-12 00:00:00+07:00,26.3565,93,2.0991426,55,0
Thanh Xuan,2025-10-12 00:00:00+07:00,25.8065,91,1.1384199,45,0
Tay Ho,2025-10-12 00:00:00+07:00,26.289,95,2.6208394,68,0
Quoc Oai,2025-10-12 00:00:00+07:00,24.127998,97,2.2768397,99,0
Chuong My,2025-10-12 00:00:00+07:00,24.1075,95,2.8116899,58,0
My Duc,2025-10-12 00:00:00+07:00,24.6975,94,2.5959969,37,0
Hoang Mai,2025-10-12 00:00:00+07:00,25.865,91,1.1384199,45,0
Long Bien,2025-10-12 00:00:00+07:00,25.8585,91,1.1384199,45,0
Thuong Tin,2025-10-12 00:00:00+07:00,25.665,94,1.9386592,49,0
Dan Phuong,2025-10-12 00:00:00+07:00,25.832499,95,2.1897945,48,0
Thach That,2025-10-12 00:00:00+07:00,25.526,92,1.5273507,100,0
Ba Vi,2025-10-12 00:00:00+07:00,25.607,94,1.835647,100,0
Ba Dinh,2025-10-12 00:00:00+07:00,25.813,91,1.1384199,45,0
Hai Ba Trung,2025-10-12 00:00:00+07:00,25.825998,91,1.1384199,45,0
Phu Xuyen,2025-10-12 00:00:00+07:00,25.439,94,2.16,49,0
Thach That,2025-10-12 01:00:00+07:00,25.675999,92,1.0182338,72,0
Thuong Tin,2025-10-12 01:00:00+07:00,25.715,95,1.609969,42,0
Chuong My,2025-10-12 01:00:00+07:00,23.8075,97,3.096837,43,0
Soc Son,2025-10-12 01:00:00+07:00,25.8155,95,2.5455842,77,0
Thanh Tri,2025-10-12 01:00:00+07:00,25.727999,95,1.609969,42,0
Ba Dinh,2025-10-12 01:00:00+07:00,25.663,93,0.71999997,35,0
Ung Hoa,2025-10-12 01:00:00+07:00,24.554,96,2.9024127,36,0
Quoc Oai,2025-10-12 01:00:00+07:00,23.828,99,2.3051248,65,0
Hai Ba Trung,2025-10-12 01:00:00+07:00,25.675999,93,0.71999997,35,0
Gia Lam,2025-10-12 01:00:00+07:00,26.3565,94,2.1897945,51,0
Tu Liem,2025-10-12 01:00:00+07:00,25.7085,93,0.71999997,35,0
Dong Anh,2025-10-12 01:00:00+07:00,26.276,96,2.2768397,61,0
Thanh Xuan,2025-10-12 01:00:00+07:00,25.6565,93,0.71999997,35,0
Ha Dong,2025-10-12 01:00:00+07:00,25.7215,93,0.71999997,35,0
Tay Ho,2025-10-12 01:00:00+07:00,26.289,96,2.2768397,61,0
Cau Giay,2025-10-12 01:00:00+07:00,25.7215,93,0.71999997,35,0
Hoai Duc,2025-10-12 01:00:00+07:00,25.7215,93,0.71999997,35,0
Thanh Oai,2025-10-12 01:00:00+07:00,24.354,97,2.5959969,38,0
Phu Xuyen,2025-10-12 01:00:00+07:00,25.338999,95,1.835647,32,0
Hoang Mai,2025-10-12 01:00:00+07:00,25.715,93,0.71999997,35,0
Long Bien,2025-10-12 01:00:00+07:00,25.7085,93,0.71999997,35,0
Ba Vi,2025-10-12 01:00:00+07:00,25.457,96,1.2979984,64,0
Dan Phuong,2025-10-12 01:00:00+07:00,26.082499,94,1.609969,33,0
Hoan Kiem,2025-10-12 01:00:00+07:00,25.682499,93,0.71999997,35,0
Phuc Tho,2025-10-12 01:00:00+07:00,26.102,94,1.609969,33,0
My Duc,2025-10-12 01:00:00+07:00,24.5475,96,2.9024127,36,0
Dong Da,2025-10-12 01:00:00+07:00,25.7085,93,0.71999997,35,0
Son Tay,2025-10-12 01:00:00+07:00,25.702,92,1.0182338,72,0
Me Linh,2025-10-12 01:00:00+07:00,26.075998,94,1.609969,33,0
Tu Liem,2025-10-12 02:00:00+07:00,25.4085,94,1.0182338,20,0
Thanh Xuan,2025-10-12 02:00:00+07:00,25.3565,94,1.0182338,20,0
Ba Vi,2025-10-12 02:00:00+07:00,25.107,97,0.8049845,59,0
Me Linh,2025-10-12 02:00:00+07:00,25.675999,96,2.1897945,23,0
Dong Anh,2025-10-12 02:00:00+07:00,26.026,96,3.4152596,56,0
Dong Da,2025-10-12 02:00:00+07:00,25.4085,94,1.0182338,20,0
Hai Ba Trung,2025-10-12 02:00:00+07:00,25.376,94,1.0182338,20,0
Dan Phuong,2025-10-12 02:00:00+07:00,25.682499,96,2.1897945,23,0
Ha Dong,2025-10-12 02:00:00+07:00,25.421501,94,1.0182338,20,0
Tay Ho,2025-10-12 02:00:00+07:00,26.039,96,3.4152596,56,0
Quoc Oai,2025-10-12 02:00:00+07:00,23.428,100,1.9386592,66,0
Gia Lam,2025-10-12 02:00:00+07:00,26.0065,95,2.8799999,49,0
Thuong Tin,2025-10-12 02:00:00+07:00,25.315,96,1.9386592,40,0
Hoai Duc,2025-10-12 02:00:00+07:00,25.421501,94,1.0182338,20,0
Phu Xuyen,2025-10-12 02:00:00+07:00,25.039,95,1.2979984,22,0
Thanh Oai,2025-10-12 02:00:00+07:00,23.904,98,2.3051248,50,0
Phuc Tho,2025-10-12 02:00:00+07:00,25.702,96,2.1897945,23,0
Thach That,2025-10-12 02:00:00+07:00,25.376,94,1.1384199,45,0
Hoan Kiem,2025-10-12 02:00:00+07:00,25.3825,94,1.0182338,20,0
Chuong My,2025-10-12 02:00:00+07:00,23.4075,98,2.8116899,49,0
Hoang Mai,2025-10-12 02:00:00+07:00,25.415,94,1.0182338,20,0
Ung Hoa,2025-10-12 02:00:00+07:00,24.054,97,2.4149535,44,0
My Duc,2025-10-12 02:00:00+07:00,24.0475,97,2.4149535,44,0
Long Bien,2025-10-12 02:00:00+07:00,25.4085,94,1.0182338,20,0
Son Tay,2025-10-12 02:00:00+07:00,25.402,94,1.1384199,45,0
Ba Dinh,2025-10-12 02:00:00+07:00,25.363,94,1.0182338,20,0
Thanh Tri,2025-10-12 02:00:00+07:00,25.328,96,1.9386592,40,0
Cau Giay,2025-10-12 02:00:00+07:00,25.421501,94,1.0182338,20,0
Soc Son,2025-10-12 02:00:00+07:00,25.615501,94,3.396233,68,0
Hoai Duc,2025-10-12 03:00:00+07:00,25.271502,94,0.8049845,12,0
Phu Xuyen,2025-10-12 03:00:00+07:00,24.889,96,1.2979984,27,0
Ha Dong,2025-10-12 03:00:00+07:00,25.271502,94,0.8049845,12,0
Soc Son,2025-10-12 03:00:00+07:00,25.4155,95,3.5455887,62,0
Tu Liem,2025-10-12 03:00:00+07:00,25.258501,94,0.8049845,12,0
Phuc Tho,2025-10-12 03:00:00+07:00,25.502,97,2.52,32,0
Gia Lam,2025-10-12 03:00:00+07:00,25.7565,96,3.2599385,45,0
Thuong Tin,2025-10-12 03:00:00+07:00,25.015001,97,2.1897945,37,0
My Duc,2025-10-12 03:00:00+07:00,23.8975,97,2.1897945,40,0
Son Tay,2025-10-12 03:00:00+07:00,25.152,95,1.835647,40,0
Dan Phuong,2025-10-12 03:00:00+07:00,25.4825,97,2.52,32,0
Hoan Kiem,2025-10-12 03:00:00+07:00,25.2325,94,0.8049845,12,0
Ba Vi,2025-10-12 03:00:00+07:00,24.857,99,0.35999998,53,0
Thach That,2025-10-12 03:00:00+07:00,25.126,95,1.835647,40,0
Me Linh,2025-10-12 03:00:00+07:00,25.476,97,2.52,32,0
Ba Dinh,2025-10-12 03:00:00+07:00,25.213001,94,0.8049845,12,0
Hoang Mai,2025-10-12 03:00:00+07:00,25.265001,94,0.8049845,12,0
Dong Da,2025-10-12 03:00:00+07:00,25.258501,94,0.8049845,12,0
Long Bien,2025-10-12 03:00:00+07:00,25.258501,94,0.8049845,12,0
